	H174CON1	H174CON2	HNF4AOE1	HNF4AOE2	HNF4GOE1	HNF4GOE2
Rexo5	70.6726917042152	63.4752588804453	59.3622651170681	44.5200856282788	42.7482373621243	226.755308178682
Dcun1d3	523.987528492682	634.752588804453	535.359687259485	454.104873408444	560.180027099503	426.158808756045
Lyrm1	80.7687905191031	78.8321763515207	87.9440964697305	99.0571905229203	56.1070615377881	38.8219204663892
Tmem159	647.159934034314	750.441367086554	731.035301904635	739.033421429428	463.996493034724	643.20863681813
Anks4b	2785.51366302757	3008.93202983272	3726.63108790483	4614.5068753711	1781.17655675518	1835.21805841113
Crym	18.1729778667982	42.9993689190113	40.6741446172504	31.1640599397952	25.8270600729501	38.8219204663892
Abca14	5.04804940744395	8.19035598457358	7.69510844110142	15.5820299698976	6.23411794864312	12.3524292393057
Uqcrc2	5996.07308616192	5929.81773283127	6115.41260826389	6709.17690418161	4426.22374353662	4956.85339045851
Mosmo	202.931586179247	209.877872104698	204.470024292123	149.142286854734	305.471779483513	272.635759638961
Eef2k	1433.64603171408	1482.45443320782	1258.69988072302	1286.63047465726	1108.7824065801	1922.5673794605
Polr3e	383.65175496574	384.946731274958	489.189036612876	516.432993288034	916.415338450539	542.624570155213
Cdr2	50.4804940744395	55.2849028958717	159.398674851387	139.125267588371	180.789420510651	52.056666079931
Mettl9	1589.12595346335	1669.80882635494	1691.82455583644	1978.91780617699	1410.6918329501	1428.47020988828
Usp31	271.585058120484	216.020639093128	283.619711114881	214.809413156445	690.205915742631	383.807622792712
Cog7	887.447085828646	939.843349229819	920.115109314556	962.746851711529	900.384749439742	1027.89857598508
Gga2	84.8072300450583	65.5228478765887	103.334313351933	73.45814128666	243.130599997082	190.580336835002
Ears2	183.74899843096	111.593600289815	175.888192939461	163.611314683925	328.62707472133	187.051071338057
Ubfd1	1088.35945224491	930.629198747173	1303.77123016376	1150.84421349101	1488.17301316895	1049.95648534098
Ndufab1	1800.13441869451	1586.88147201113	1898.49318254031	1926.60670556376	1831.04950034432	1499.9378362014
Palb2	45.4324446669955	25.5948624517924	57.1636627053248	46.7460899096927	101.527063735045	50.2920333314587
Dctn5	1071.19608425961	902.986747299237	1196.03971198834	1071.82106150081	1149.74946738547	1014.66383037154
Plk1	501.776111099928	398.25605974989	769.510844110142	452.991871267737	1772.2706739714	611.44524734563
Ern2	120.143575897166	113.641189285958	76.9510844110142	56.7631091760555	196.820009521447	543.506886529449
Chp2	856.149179502493	752.488956082698	1319.16144704596	1647.24316824632	531.68120219142	749.968918100701
Rbbp6	1299.36791747607	1242.88652065904	1222.42294092925	1219.85034621484	1812.34714649839	1798.16077069321
Tnrc6a	875.33176725078	855.892200387939	914.618603285197	845.881626937297	1525.57772086081	1305.82823386946
Arhgap17	1086.34023248194	1070.889044983	1102.59910948925	1165.3132413202	1008.14593112343	1043.78027072133
Lcmt1	428.074589751247	419.755744209396	386.954024466814	355.047682885523	395.421195599649	413.80637951674
Aqp8	1581.04907441144	1214.22027471303	3152.79585843984	5490.43956010748	331.298839556463	1905.80336835002
Kdm8	67.6438620597489	28.6662459460075	79.1496868227575	53.4241027539345	84.6058864458709	43.2335023375698
Nsmce1	683.50588976791	661.371245754317	578.232434288478	548.710055368536	730.282388269623	698.794568395006
Il4ra	1776.91339142027	1659.57088137422	1598.38395333735	1717.36230311085	2543.52012304639	2024.91607887189
Gtf3c1	4689.63789951543	5237.73265213481	5019.40930600987	4488.73763347121	5258.03319554128	4705.39322380122
Xpo6	1693.1157712567	1644.21396390315	1525.83007374982	1668.39020891975	2069.72715894952	1687.87122391369
Sbk1	540.141286596502	566.158357433649	558.445012582789	705.643357208219	382.062371423986	467.627678345143
Spns1	1074.22491390407	1006.38999160448	1377.42441095715	1469.1628257332	926.211809512692	841.729821021257
Nfatc2ip	141.34538340843	192.473365637479	164.895180880745	155.820299698976	229.771775821418	159.699263736737
Rabep2	558.3142644633	587.658041893155	511.175060730309	627.733207358731	464.887081313101	682.912873658756
Sh2b1	1056.05193603727	1199.88715174003	1210.33062766467	1216.51133979272	1111.45417141523	1469.05676310314
Tufm	3410.46217966913	2998.694084852	3344.0742682615	3444.74162548807	3920.36960141815	2816.35386656169
Atxn2l	5944.58298220599	7346.7493181625	4189.43689557679	4368.53340227486	4573.17080946892	8985.50995522063
Eif3c	9248.02651443731	9588.85926893952	9020.86569538261	9157.78161373695	11080.699359574	9052.56599966257
Cln3	901.581624169489	829.273543438075	917.916506902812	1047.33501440526	572.64826299679	726.146375996325
Apobr	3.02882964446637	4.09517799228679	13.1916144704596	24.4860470955533	13.3588241756638	6.17621461965283
Nupr1	8835.09607290839	9482.38464114006	5425.0514509765	5384.70435674032	7910.20508854974	12025.0898644641
Sgf29	419.997710699336	449.445784653475	315.499446085158	280.476539458156	411.451784610446	465.863045596671
Sult1a1	192.835487364359	174.045064672189	80.2489880286291	135.78626116625	23.1552952378173	91.7609029205563
Slx1b	236.248712268377	285.638664962004	272.626699056165	249.312479518361	236.896482048439	334.397905835489
Bola2	809.707124954009	667.514012742747	717.843687434175	731.242406444479	983.209459328858	683.795190032992
Mapk3	16050.7778959088	20278.2976233061	14434.9241343004	19170.3488715368	7350.02506145024	14204.4113088273
Gdpd3	62.5958126523049	49.1421359074415	58.2629639111965	37.842072784037	40.9670608053691	114.701128650695
Ypel3	1757.73080367198	2115.15943301613	1307.06913378137	1821.98450433731	624.30238314269	2105.20686892738
Tbx6	5.04804940744395	11.2617394787887	1.09930120587163	7.79101498494879	8.0152945053983	19.4109602331946
Ppp4c	2744.11965788653	2568.70039566189	2707.57887006183	2830.36444381782	3020.87544025678	2543.71810692273
Aldoa	110701.704285483	136593.638138228	91036.4307618474	111744.301924839	59168.0134505719	112833.264886438
Ino80e	481.583913470152	422.827127703611	460.607205260214	409.584787780165	768.577684239859	514.390446179657
Hirip3	207.979635586691	113.641189285958	266.030891820935	160.272308261804	537.915320140064	193.22728595771
Taok2	1530.568580337	1488.59720019625	1609.37696539607	1527.03893704996	1663.61890400934	1754.92726835564
Tmem219	327.113601602368	361.399457819309	342.981976231949	429.61882631289	337.532957505106	389.101521038128
Kctd13	241.296761675821	292.805226448506	185.781903792306	227.052436704222	164.758831499854	237.343104669516
Sez6l2	10.0960988148879	5.11897249035849	15.3902168822028	18.9210363920185	16.0305890107966	9.7054801165973
Cdiptos	22.2114173927534	22.5234789575774	17.5888192939461	13.3560256884836	9.79647106215348	13.2347456135418
Cdipt	4184.83295877103	4296.86550840692	4733.59099248325	4713.56406589402	4249.88726441785	3123.39996479586
Mvp	16395.0548654964	16527.1145823714	17982.3691256482	18724.0350131134	16423.3384415611	13661.7867386721
Maz	2319.07389777975	2312.75177114397	2262.36188168382	1866.50458996559	3211.46133182958	3062.52013497357
Kif22	274.613887764951	225.234789575774	314.400144879287	208.131400312203	799.748273983075	302.634516362989
Zg16	986.388854214547	996.152046623762	1592.88744730799	3350.13644352798	140.712947983659	455.275249105837
Cd2bp2	1168.11863288253	1133.34050936537	1209.23132645879	1184.23427771222	1255.7294725124	1192.009421593
Tbc1d10b	3172.19424763778	3316.07037925423	3075.84477402883	3389.09151845272	2734.1060146192	2690.18262504592
Mylpf	65.6246422967713	76.7845873553773	49.4685542642234	57.8761113167624	48.9823553107674	113.818812276459
Zfp553	488.651182640574	403.375032240249	546.352699318201	546.484051087122	910.181220501896	594.681236235144
Zfp771	244.325591320287	198.616132625909	242.945566497631	221.487426000687	344.657663732127	272.635759638961
Dctpp1	292.786865631749	206.806488610483	370.46450637874	267.120513769673	463.996493034724	274.400392387433
Sephs2	672.400181071534	589.705630889298	971.782265990522	1015.05795232476	1033.082402918	523.213609922018
Zfp768	573.458412685632	628.609821816022	677.169542816925	760.18046210286	457.762375086081	557.623948517227
Zfp747	258.46012966113	240.591707046849	392.450530496172	382.872736403198	295.675308421359	257.636381276947
9130019O22Rik	106.009037556323	109.546011293672	137.412650733954	152.481293276855	99.7458871782899	91.7609029205563
E430018J23Rik	163.556800801184	171.997475676045	227.555349615428	221.487426000687	159.415301829588	126.171241515765
Zfp764	129.230064830565	106.474627799457	136.313349528082	130.221250462715	159.415301829588	168.522427479099
Zfp688	325.09438183939	350.137718340521	255.037879762219	303.849584413003	231.552952378173	399.689317528962
Zfp689	38.365175496574	26.6186569498641	36.2769397937638	42.2940813468648	48.0917670323898	39.7042368406253
Prr14	1201.43575897166	1284.86209507998	1286.18241086981	1451.35479148189	1158.65535016924	1233.47829118209
Fbrs	1674.9427933899	2051.68417413568	1664.34202568965	1583.80204622602	1497.9694842311	2112.26539992127
Srcap	131.249284593543	178.140242664475	189.079807409921	126.882244040595	147.83765421068	235.578471921044
Gm42715	2.01921976297758	2.0475889961434	12.0923132645879	3.33900642212091	15.140000732419	14.999378362014
Phkg2	187.787437956915	167.902297683758	161.59727726313	168.063323246752	226.209422707908	272.635759638961
Ccdc189	70.6726917042152	108.5222167956	108.830819381292	82.3621584123158	87.2776512810037	58.2328806995838
Rnf40	1350.858021432	1366.76565492572	1370.82860372192	1491.42286854734	1644.91655016341	1523.76037830578
Zfp629	277.642717409417	225.234789575774	223.158144791941	203.679391749375	268.957660070032	524.095926296254
Bcl7c	148.412652578852	182.235420656762	220.959542380198	204.792393890082	301.018838091625	226.755308178682
Ctf1	6.05765928893273	2.0475889961434	2.19860241174326	7.79101498494879	0	19.4109602331946
Fbxl19	1344.80036214307	1334.00423098742	1285.08310966394	1289.96948107938	1557.6388988824	1626.9913940914
Orai3	446.247567618045	451.493373649619	461.706506466085	448.539862704909	330.408251278085	342.338753203614
Setd1a	381.632535202762	379.8277587846	390.251928084429	323.883622945728	555.727085707615	495.861802320699
Stx4a	1137.83033643787	1221.38683619954	1019.052217843	1126.35816639545	868.323571418149	1407.29461690661
Zfp668	236.248712268377	239.567912548777	274.825301467908	224.826432422808	316.158838824044	232.049206424099
Zfp646	971.244705992215	884.558446333947	882.73886831492	881.49769543992	941.351810245111	994.370553764105
Vkorc1	20.1921976297758	15.3569174710755	18.6881204998177	15.5820299698976	16.0305890107966	21.1755929816668
Bckdk	1043.93661745941	910.153308785739	1160.86207340044	1095.19410645566	1287.79065053399	1000.54676838376
Kat8	275.623497646439	255.948624517924	239.647662880016	268.23351591038	279.644719410563	370.57287717917
Prss8	1354.89646095796	1350.38494295657	715.645085022432	618.829190233075	652.801208050773	1021.72236136543
Prss36	63.6054225337937	67.5704368727321	57.1636627053248	46.7460899096927	46.3105904756346	69.7029935646534
Fus	2591.66856578172	2040.42243465689	2766.9411351789	2178.14518936354	5172.53672081703	3406.62352092565
Pycard	278.652327290906	279.495897973574	291.314819555982	342.804659337747	39.1858842486139	98.8194339144453
Itgam	4.03843952595516	9.21415048264528	6.59580723522979	7.79101498494879	2.67176483513277	7.94084736812507
9130023H24Rik	139.326163645453	109.546011293672	152.802867616157	145.803280432613	146.056477653925	90.8785865463202
Armc5	505.814550625883	535.444522491498	660.680024728851	618.829190233075	577.991792667055	506.449598811532
Tial1	954.081338006906	888.653624326234	924.512314138042	932.695793912441	1164.88946811789	1364.06111456904
Bag3	1457.87666886981	1535.69174710755	1366.43139889844	1379.00965233594	1494.40713111759	1383.47207480223
Inpp5f	426.055369988269	451.493373649619	339.684072614334	399.567768513802	428.37296189962	628.209258456116
Mcmbp	1478.06886649959	1475.28787172132	1491.7517363678	1391.25267588371	1716.16361243361	1484.93845783939
Sec23ip	1218.59912695697	1198.86335724196	1203.73482042944	1219.85034621484	1471.25183587978	960.842531543133
Wdr11	1990.95068629589	2006.63721622053	1897.39388133444	2086.87901382557	1662.72831573096	1971.09478004349
Fgfr2	576.487242330099	572.301124422079	367.166602761125	477.47791836329	307.252956040268	898.198068972369
Ate1	1067.15764473365	1054.50833301385	1035.54173593108	1011.71894590264	936.898868853223	937.902305812994
Nsmce4a	1008.6002716073	961.343033689324	876.14306107969	916.000761801836	945.804751636999	999.664452009522
Tacc2	2686.57189464167	3080.59764469774	2792.22506291394	2989.52374993892	2801.79072377589	3152.51640514565
Plekha1	1349.84841155051	1533.6441581114	1399.41043507459	1749.63936519136	1258.40123734753	1646.4023543246
Htra1	18.1729778667982	26.6186569498641	8.79440964697305	14.4690278291906	41.8576490837467	19.4109602331946
Dmbt1	117627.628072496	124857.881806832	57819.9455252302	55782.5542900926	18997.1385660723	106025.311742832
2310057M21Rik	119.133966015677	93.1652993245245	135.214048322211	150.255288995441	235.115305491683	134.11208888389
Pstk	202.931586179247	206.806488610483	212.165132733225	189.210363920185	211.960010253866	233.813839172571
Ikzf5	33.31712608913	23.547273455649	30.7804337644057	17.8080342513115	38.2952959702363	38.8219204663892
Acadsb	575.47763244861	605.062548360373	478.19602455416	517.545995428741	581.554145780565	539.095304658268
Bub3	1211.53185778655	1034.03244305241	1314.76424222247	1126.35816639545	1779.39538019842	1102.89546779515
Chst15	77.7399608746368	113.641189285958	78.0503856168858	159.159306121097	35.6235311351035	339.691804080906
Oat	1695.13499101968	1754.78376969489	2908.75099073634	3523.76477747827	1530.0306622527	1467.29213035466
Lhpp	89.8552794525022	73.7132038611622	133.015445910467	198.114381045841	97.0741223431572	64.4090953192366
Fam53b	501.776111099928	604.038753862302	712.347181404817	811.378560575381	448.856492302305	382.925306418475
Eef1akmt2	145.383822934386	142.307435231966	141.80985555744	159.159306121097	136.260006591771	177.34559122146
Abraxas2	686.534719412377	748.393778090411	733.233904316378	746.824436414377	585.116498894076	694.382986523825
Zranb1	1064.12881508918	1210.12509672075	890.433976756022	962.746851711529	943.132986801866	1348.17941983279
Ctbp2	1950.56629103634	2105.94528253348	1710.51267633626	1967.78778476992	2064.38362927925	2267.55308178682
Edrf1	506.824160507372	466.850291120694	465.0044100837	577.648111026917	490.714141386051	493.21485319799
Uros	102.980207911856	102.37944980717	211.065831527353	146.91628257332	186.132950180916	80.2907900554868
Bccip	430.093809514224	304.066965927294	493.586241436363	506.415974021671	715.142387537204	460.569147351254
Dhx32	3865.79623622057	4051.15482886971	4008.05219660797	4196.01807046528	3263.11545197549	3492.20820922656
Fank1	6.05765928893273	14.3331229730038	3.29790361761489	4.45200856282788	5.34352967026553	16.7640111104862
Adam12	7.06726917042152	4.09517799228679	8.79440964697305	10.0170192663627	22.2647069594397	37.9396040921531
Dock1	2567.43792862599	2758.10237780515	2583.35783379833	2498.68980588715	2426.85305857893	2499.60228821092
Clrn3	2181.76695389727	2189.89643137536	2746.05441226734	3455.87164689514	1341.22594723665	1504.34941807258
Ptpre	366.48838698043	457.636140638049	439.720482348653	409.584787780165	350.89178168077	422.629543259101
Mki67	984.369634451569	831.321132434219	1114.69142275383	633.298218062266	4249.88726441785	1770.80896309189
Mgmt	488.651182640574	519.063810522351	585.92754272958	471.912907659755	416.795314280712	368.808244430697
9430038I01Rik	143.364603171408	142.307435231966	220.959542380198	231.50444526705	115.776476189087	131.465139761182
Glrx3	2884.45543141347	2732.50751535336	2908.75099073634	2986.1847435168	3329.9095728538	2545.4827396712
Tcerg1l	6.05765928893273	7.16656148650188	4.39720482348653	0	14.2494124540414	21.1755929816668
Mapk1ip1	142.354993289919	133.093284749321	108.830819381292	127.995246181302	100.636475456668	276.165025135905
Ppp2r2d	691.582768819821	792.416941507494	695.857663316743	775.762492072758	704.455328196673	816.14264616841
Bnip3	3035.89691363679	3808.51553282672	1795.15886918837	2126.94709089102	1056.23769815582	4069.24311797698
Stk32c	59.5669830078386	54.2611083978	78.0503856168858	111.300214070697	74.8094153837175	39.7042368406253
Lrrc27	70.6726917042152	46.0707524132264	65.9580723522979	32.2770620805021	61.4505912080536	89.9962701720841
Pwwp2b	1308.45440640947	1472.2164882271	1111.39351913622	1177.55626486797	1681.43066957689	1775.22054496307
Inpp5a	2132.29606970432	2506.24893127952	2104.0625080383	2276.08937774575	1727.74126005252	1846.6881712762
Cfap46	31.2979063261525	18.4283009652906	7.69510844110142	7.79101498494879	28.4988249080828	98.8194339144453
Adgra1	74.7111312301704	141.283640733894	15.3902168822028	27.8250535176742	20.4835304026845	99.7017502886814
Adam8	256.440909898152	223.18720057963	105.532915763677	129.108248322008	236.896482048439	275.282708761669
Tubgcp2	319.036722550457	299.971787935007	363.86869914351	331.674637930677	505.85414211847	326.457058467364
Zfp511	194.854707127336	185.306804150977	183.583301380562	181.419348935236	234.224717213306	331.750956712781
Prap1	610.813978300718	772.964846044132	1797.35747160012	3354.58845209081	119.338829302597	276.165025135905
Fuom	463.410935603354	570.253535425936	713.446482610689	919.339768223957	146.056477653925	235.578471921044
Echs1	3414.50061919509	3899.6332431551	3234.14414767434	3981.20865730883	2110.69421975489	3328.97967999287
Paox	641.102274745381	692.085080696468	594.721952376553	594.343143137522	1013.4894607937	1114.36558066022
Mtg1	242.306371557309	270.281747490928	252.839277350475	191.436368201599	351.782369959148	285.870505252502
Urah	72.6919114671928	75.7607928573056	34.0783373820206	72.345139145953	24.9364717945725	53.8212988284032
Bet1l	320.046332431946	328.638033881015	313.300843673415	358.386689307644	265.395306956521	307.928414608405
Ric8a	1592.15478310782	1539.78692509983	1949.0610380104	2053.48894960436	1685.88361096878	1370.23732918869
Sirt3	250.38325060922	245.710679537207	205.569325497995	268.23351591038	141.603536262037	226.755308178682
Psmd13	1983.88341712547	1747.61720820839	2206.29752018436	2219.3262685697	2546.19188788153	1516.70184731189
Nlrp6	2743.11004800504	2975.14681139635	4351.03417283992	6158.24084453166	797.076509147942	1541.4067057905
Pgghg	326.103991720879	348.090129344377	441.919084760396	366.177704292593	334.861192669973	352.044233320211
Ifitm2	304.902184209614	398.25605974989	294.612723173597	238.182458111292	237.787070326816	566.447112259588
Ifitm3	10.0960988148879	4.09517799228679	3.29790361761489	8.90401712565576	6.23411794864312	10.5877964908334
B4galnt4	139.326163645453	111.593600289815	172.590289321846	95.7181841007994	247.58354138897	194.109602331946
Pkp3	2980.36837015491	3167.62017703383	3740.92200358116	4106.97789920872	2937.16014208929	2796.06058995426
Sigirr	1038.88856805196	1044.27038803313	999.264796137313	1183.12127557151	596.694146512984	919.373661954035
Ano9	877.350987013758	1013.55655309098	999.264796137313	1325.585549582	494.276494499562	801.143267806396
Ptdss2	1447.78057005492	1560.26281506127	1473.06361586799	1683.97223888965	944.023575080244	1109.0716824148
Rnh1	3900.12297219119	4138.1773612058	4213.62152210596	4113.65591205296	4046.83313694776	3724.25741565066
Hras	1172.15707240848	1045.2941825312	1548.91539907313	1432.43375508987	1730.41302488765	749.086601726465
Lrrc56	153.460701986296	141.283640733894	144.008457969184	175.854338231701	115.776476189087	206.462031571252
Lmntd2	333.1712608913	422.827127703611	208.86722911561	261.555503066138	183.461185345783	715.558579505492
Rassf7	2715.85058120484	2893.24325155062	2663.60682182696	2891.57956155671	2017.18245052524	3208.10233672253
Phrf1	1716.33679853094	1749.66479720453	1661.04412207204	1600.49707833662	2183.72245858185	1907.56800109849
Irf7	2041.43118037033	3092.8831786746	1679.73224257185	2650.05809702329	361.578841021301	452.628299983129
Cdhr5	21886.323010914	24540.3541187786	30835.3988246993	40731.4263413123	9728.78635299678	10094.5816376354
Sct	20.1921976297758	14.3331229730038	26.3832289409192	33.3900642212091	9.79647106215348	14.999378362014
Deaf1	570.429583041166	575.372507916294	573.835229464992	685.609318675493	584.225910615698	747.321968977992
Tmem80	249.373640727731	276.424514479358	289.116217144239	276.024530895328	187.023538459294	269.988810516252
Eps8l2	4991.51125408057	5959.50777327535	5913.14118638351	7080.91961917774	2807.13425344616	3695.14097530086
Taldo1	10781.6239244188	11984.5383944273	12423.2029275553	14357.7276151199	8239.72275154945	8836.39848797473
Gatd1	997.494562910924	1081.12698996371	920.115109314556	1056.23903153091	728.501211712868	1051.72111808945
Slc25a22	672.400181071534	696.180258688755	1088.30819381292	1275.50045325019	757.890624899328	577.917225124658
Pidd1	297.834915039193	214.996844595057	226.456048409556	203.679391749375	378.500018310475	213.520562565141
Rplp2	12995.6983945237	13261.2101335227	12334.1595298797	12561.3421600189	13207.4241683396	14057.9467907041
Pnpla2	4130.31402517064	4714.57366362017	4028.93891951953	4396.35845579253	2995.04838018383	3167.51578350767
Cracr2b	266.53700871304	320.447677896441	239.647662880016	243.747468814826	303.690602926758	364.396662559517
Cd151	4016.2281085624	4456.5774501061	4053.12354604871	4616.73287965251	3457.2636966618	3441.03385952086
Polr2l	542.16050635948	429.993689190113	603.516362023526	546.484051087122	870.104747974904	406.747848522851
Tspan4	326.103991720879	353.209101834736	311.102241261672	212.583408875031	754.328271785818	631.738523953061
Chid1	1087.34984236343	1110.81703040779	1078.41448296007	1224.30235477767	742.750624166909	953.784000549244
Ap2a2	4038.43952595516	4289.69894692041	5157.9212579497	6135.98080171752	3817.95194940472	2931.93731158662
Muc2	414.949661291892	669.56160173889	569.438024641505	887.062706143455	299.23766153487	537.330671909796
Tollip	2530.08236301091	2670.05605097099	2808.71458100202	3280.01730866344	2207.76834209804	2285.19940927155
Mob2	1143.8879957268	1101.60287992515	1041.03824196044	1109.66313428485	921.758868120804	990.841288267161
Dusp8	444.228347855067	489.373770078272	435.323277525166	424.053815609355	331.298839556463	344.985702326322
Ctsd	17420.8185050891	19720.329621857	15849.7247862572	18858.7082721389	9296.85103798365	13202.9822240693
Syt8	2901.61879939878	3347.80800869445	2272.25559253666	2494.23779732432	2271.89069814123	4018.06876827128
Tnni2	80.7687905191031	53.2373138997283	74.7524819992709	89.0401712565576	176.336479118763	163.228529233682
Mrpl23	448.266787381022	397.232265251819	450.713494407369	454.104873408444	466.668257869856	447.334401737712
Ascl2	2.01921976297758	5.11897249035849	23.0853253233043	12.2430235477767	24.0458835161949	7.05853099388895
Cd81	7546.8338641287	8270.21195542317	4796.25116121793	4990.70159893005	5517.19438454916	6862.65675880853
Trpm5	20.1921976297758	9.21415048264528	9.89371085284468	6.67801284424182	24.0458835161949	9.7054801165973
Tssc4	278.652327290906	200.663721622053	281.421108703138	300.510577990882	492.495317942807	234.696155546807
Kcnq1	3044.98340257019	3364.1887206636	3125.31332829305	2739.09826827985	2469.60129594105	2601.95098762231
Cdkn1c	316.007892905991	310.209732915724	646.389109052519	746.824436414377	907.509455666763	210.873613442432
Slc22a18	2575.5148076779	3108.24009614567	3737.62409996355	4864.93235703016	1164.88946811789	1663.16636543508
Phlda2	90.864889333991	94.1890938225962	125.320337469366	91.2661755379715	191.476479851182	199.403500577363
Nap1l4	1777.92300130176	1636.02360791857	1813.84698968819	1710.68429026661	2289.70246370878	2253.43601979905
Cars	1603.2604918042	1806.99728909655	1200.43691681182	1225.41535691837	1871.12597287131	2270.20003090953
Tnfrsf26	11.1057086963767	3.07138349421509	2.19860241174326	2.22600428141394	8.0152945053983	8.82316374236118
Tnfrsf22	284.709986579839	273.353130985143	189.079807409921	175.854338231701	499.620024169827	582.328806995838
Tnfrsf23	3226.71318123817	3695.89813803883	2004.02609830398	1991.16082972477	2252.29775601692	4089.53639458441
Osbpl5	1467.9727676847	1482.45443320782	1260.89848313476	1259.91842328029	1478.3765421068	1210.53806545195
Mrgpre	38.365175496574	33.785218436366	15.3902168822028	21.1470406734324	24.0458835161949	31.7633894725003
Nadsyn1	873.312547487803	858.963583882154	1032.24383231346	1348.95859453685	468.449434426612	743.792703481048
Dhcr7	6231.31218854881	7118.44314509251	6092.32728294058	6757.03599623201	3310.3166307295	4987.73446355678
Shank2	68.6534719412377	44.023163417083	60.4615663229397	42.2940813468648	73.0282388269623	140.288303503543
Cttn	13774.1076131516	14160.1017028297	12912.3919641682	14267.5744417226	12844.0641507616	14813.2096070502
Ppfia1	1541.67428903338	1521.35862413454	1647.85250760158	1570.44602053753	2240.72010839801	1693.16512215911
Fadd	489.660792522063	419.755744209396	556.246410171046	521.998003991569	545.930614645462	429.68807425299
Ano1	2238.30510726065	2163.2777744255	2286.54650821299	2104.68704807688	5948.23911128392	3835.42927880441
Fgf15	86.8264498080359	106.474627799457	93.4406024990887	122.430235477767	52.5447084242777	125.288925141529
LTO1	443.218737973578	388.018114769173	447.415590789754	539.80603824288	358.016487907791	427.923441504517
Ccnd1	11911.3773818047	8676.65837115764	12436.3945420258	8288.5269418448	26600.9812868602	11171.0076142035
Tpcn2	342.2577498247	216.020639093128	245.144168909374	214.809413156445	306.36236776189	269.988810516252
Insr	2913.73411797665	3193.21503948563	2502.00954456383	2643.38008417905	1882.70362049022	2588.71624200877
Arhgef18	1666.86591433799	1823.37800106569	1890.79807409921	1869.84359638771	2338.68481901955	1783.1613923312
Pex11g	173.652899616072	187.354393147121	168.19308449836	204.792393890082	105.089416848555	212.638246190905
Zfp358	223.123783809022	269.257952992857	208.86722911561	231.50444526705	255.598835894368	449.099034486184
Mcoln1	821.822443531874	983.866512646902	1027.84662748998	1268.82244040595	633.208265926466	881.434057861882
Pnpla6	2587.63012625577	2888.12427906026	2868.07684611909	2922.7436214965	2178.37892891158	2868.41053264162
Camsap3	1615.37581038206	1834.63974054448	2015.0191103627	2005.62985755396	1480.15771866355	1815.80709817793
Xab2	941.96601942904	1025.84208706784	810.184988727392	884.836701862041	1002.80240145316	1009.36993212612
Pet100	335.190480654278	355.256690830879	277.023903879651	376.194723558956	245.802364832214	277.047341510141
Stxbp2	3344.83753737236	3613.99457819309	3016.48250891176	3432.49860194029	3078.76367835132	3573.38131565628
Trappc5	662.304082256646	592.777014383513	743.127615169223	690.061327238321	830.91886372629	731.440274241742
Evi5l	353.363458521076	448.421990155404	338.584771408463	432.957832735011	231.552952378173	445.56976898924
Prr36	9.0864889333991	14.3331229730038	6.59580723522979	3.33900642212091	2.67176483513277	8.82316374236118
Lrrc8e	277.642717409417	375.732580792313	112.128722998906	154.707297558269	107.761181683688	212.638246190905
Map2k7	607.785148656251	592.777014383513	521.068771583153	501.963965458843	759.671801456083	971.430328033966
Tgfbr3l	22.2114173927534	35.8328074325094	19.7874217056894	11.1300214070697	25.8270600729501	80.2907900554868
Snapc2	574.468022567121	447.398195657332	444.117687172139	418.488804905821	544.149438088707	629.973891204589
Ctxn1	292.786865631749	346.042540348234	228.654650821299	219.261421719273	520.994142850889	552.33005027181
Timm44	1140.85916608233	1135.38809836151	1152.06766375347	1113.00214070697	1221.88711793405	1417.00009702321
Elavl1	1873.83594004319	1728.16511274503	1878.70576083462	1716.24930097015	2537.28600509775	1848.45280402467
Ccl25	61.5862027708161	119.783956274389	319.896650908645	470.799905519048	81.9341216107382	93.5255356690286
Cers4	76.730350993148	88.046326834166	68.1566747640412	65.6671263017112	23.1552952378173	71.4676263131256
Zfp958	243.315981438798	178.140242664475	245.144168909374	301.623580131589	183.461185345783	182.639489466877
Shcbp1	128.220454949076	80.8797653476641	196.774915851022	73.45814128666	422.138843950977	101.466383037154
Slc10a2	1183.26278110486	1156.88778282102	3634.28978661161	3940.02757810267	366.922370691567	39.7042368406253
Efnb2	5031.89564934013	5957.46018427921	5519.59135468146	6019.11557694329	3641.61547028596	3463.974085251
Arglu1	556.295044700323	486.302386584056	616.707976493985	568.744093901262	908.40004394514	1515.81953093765
Lig4	543.170116240969	514.968632530064	584.828241523708	588.778132433987	513.869436623869	365.278978933753
Abhd13	2154.50748709708	2165.32536342164	2021.61491759793	2191.50121505202	1701.02361170119	1931.39054320286
Tnfsf13b	150.43187234183	217.0444335912	138.511951939826	203.679391749375	126.463535529618	219.696777184793
Irs2	1504.3187234183	2119.25461100841	1534.6244833968	1793.04644867893	721.376505485847	1603.16885198703
Col4a1	5617.46938060362	6298.38375213709	8267.84436936054	8956.32822626898	10337.0581471287	8209.07154589285
Col4a2	4798.67576671621	4965.40331564773	7049.81863325477	6740.34096412141	9873.06165409395	6262.68162432797
Rab20	161.537581038206	226.258584073845	171.490988115975	238.182458111292	96.1835340647796	147.346834497432
Naxd	1173.16668228997	1095.46011293672	1111.39351913622	1366.76662878816	993.896518669389	1228.18439293668
