gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
Tfpi,13.780681571817471,0.18079588122681414,0.15520348589567393,0.5328955501123641,0.594105885748831,0.9623661691801567
Ctnnd1,4233.153350037513,-0.03360341053703385,0.15272101021381818,-0.24684780828283215,0.805026009431147,0.9748726632382589
Selenoh,434.0330898635701,-0.05260704602553386,0.18486509994267616,0.00459030861183841,0.9963374764914296,0.9996239073991728
Tmx2,1264.9078342369892,0.1200651765535208,0.1478889877787933,0.7421506557381781,0.4579960613973726,0.9506183029570111
Med19,687.2218369977174,0.055794978774400525,0.1812619551738337,0.39619863282783907,0.6919584998106949,0.9673119305076184
Zdhhc5,5692.7313759320705,0.08722701050965934,0.13576057764241592,0.5738050961163337,0.5660996998297945,0.9623661691801567
Clp1,280.1097572662572,0.26202340766999194,0.18173699093035098,1.4272145542881323,0.15351806059868625,0.7777160052796107
Ube2l6,204.81164830620224,0.11854843869667614,0.19432904693184005,0.039491028506831914,0.9684989061532205,0.9968970811741543
Timm10,151.05537207919517,0.10443323011680149,0.1946681263172112,0.6289114155188039,0.5294070521350491,0.9600213682371622
P2rx3,17.660773026142095,0.10772069806149243,0.1673848954237096,0.6628163959902597,0.5074481514064628,0.9576712959509772
Ssrp1,3235.165960686741,-0.07102788095029464,0.18606388762701415,-0.0792380603005438,0.9368432720071501,0.9950081755638057
Tnks1bp1,5628.719883457877,-0.4060561655952769,0.15140032264401607,-2.5281811487836725,0.011465517742524235,0.21171290835973638
Aplnr,2.775730109767491,-0.0253557780936692,0.0667155559062547,-0.40861212968776156,0.6828243276938355,NA
Lrrc55,6.616795202158021,-0.08834814722965241,0.1014942932357666,-0.5818521337105707,0.5606662844533948,0.9623661691801567
Ptprj,7802.932547518818,-0.118592486099103,0.13042301825905647,-1.018762501758173,0.30831573190604683,0.9151815390514332
Nup160,659.4715539544829,-0.09488841135230401,0.19239102991313975,-0.24997467288608635,0.802606935071041,0.9748726632382589
Fnbp4,813.709925753109,-0.20570320737285067,0.18480710058867536,-0.7034629812529852,0.48176726884590887,0.9549097769852162
Mtch2,4926.9789208281845,0.3182584852399046,0.16685227838525155,1.706006443401895,0.0880068799277395,0.6252712729620394
C1qtnf4,47.13229743629446,-0.060105551228344975,0.18602497014318925,-0.6502902532760951,0.5155047517284224,0.9595769303951807
Ndufs3,1988.7033726647949,0.07345238283091249,0.14099767853539716,0.4004308767005444,0.6888391860901109,0.9673119305076184
Kbtbd4,123.61051417346917,0.17946655969412317,0.190983220743027,1.0563097528553875,0.29082672163912227,0.9056870087598575
Ptpmt1,525.6433988988535,0.16905614406216715,0.16287418569533174,0.98992048513673,0.32221298588206865,0.9263398911082412
Celf1,3241.448078637413,0.08639033709376083,0.14160303919098235,0.7183238578794139,0.47255762297781095,0.9539710635702567
Psmc3,2115.9243678064317,0.07283768254691532,0.18494561442600962,0.4907993513123512,0.6235683688908658,0.965203265019616
Slc39a13,117.51771705894399,-0.3218351197115356,0.19259280411111598,-1.2535557846482701,0.2100035108404798,0.8593059459698179
Madd,1177.8369426135534,-0.029489253299005633,0.15114749203050742,-0.18720065261549648,0.851503313171204,0.9784398723486574
Nr1h3,44.15714446113087,0.69432481254249645,0.17159500995427993,3.2273530246886635,0.001249412089159017,0.04411521892146739
Acp2,627.1273479426563,0.3513029827829904,0.16456500259772122,2.0249114688931336,0.042876455726981615,0.44795653326160845
Ddb2,62.38360406116382,-0.28714791106112697,0.19336653709904733,-1.3166705009815969,0.18794909572250545,0.8324795767893775
Pacsin3,164.9378033510935,-0.4083748960286406,0.194008696688144,-1.6183360905341933,0.10559018687600977,0.672840536412365
Arfgap2,805.728583730556,0.14091107668128044,0.15378711061731037,0.919844625584335,0.3576539594445949,0.9378916369697939
1110051M20Rik,82.03465332121709,-0.26081479517981304,0.19482226194148658,-1.2292262707234316,0.2189869817859443,0.8712218243885171
Lrp4,818.4743137863292,0.2575040115890238,0.18004132898248898,1.3467927279538994,0.17804699747568103,0.814638733069272
Ckap5,1717.8992922809139,-0.3560424318423681,0.15342082430881004,-2.17554940544387,0.029588970029574727,0.3684284939546647
Zfp408,309.8620259300222,-0.032479637999490156,0.17072280818296587,0.010709091219766499,0.9914555447754521,0.9990372486421087
Arhgap1,2953.659268802926,0.0771143786622644,0.17719291614926208,0.4710652509830086,0.6375941389409963,0.966945778105542
Atg13,1171.0989766625619,-0.09198137970884725,0.166906831847774,-0.5975182966935653,0.5501613949779716,0.9623661691801567
Harbi1,220.83506589883714,-0.16000880694843939,0.19095809984839873,-0.7882356289900616,0.43055889224996136,0.9449713344752055
Ambra1,1544.061298509942,-0.1751969748908976,0.15080265572726115,-1.1823283086501084,0.23707545722764742,0.8808122750737842
Mdk,5.537975471602696,-0.04625702442190349,0.11524110920115907,0.4031490884568476,0.6868385503187899,0.9673119305076184
