gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
Cnot1,6784.685032459155,0.03328268682523563,0.1416684499486801,0.17626662242199997,0.860084482888607,0.941560322651621
Sap18b,8.628215967528087,-0.16691946351487463,0.22621567867571252,-0.6893610735287264,0.4905960733205091,NA
Slc38a7,663.246924195803,-0.12121441809658978,0.15905354071165823,-0.6512276876179349,0.5148995198059774,0.7428260534133893
Got2,3171.0649452881653,0.2649308349981695,0.17965972345697007,1.2835232188825751,0.19930883028722407,0.4637368333077472
Tk2,380.1278910046584,-0.04626675870946352,0.1941684870770422,-0.09110524213003712,0.9274089673508522,0.9702012364027836
Cklf,95.62208771119379,0.4205189785449584,0.2592656799786992,1.279778332578316,0.20062310626212204,0.46462637496195647
Cmtm4,9818.881223723512,-0.42191690808237653,0.21908184963664112,-1.7880590727143164,0.07376647774911935,0.27154320576098023
Dync1li2,2589.8223615264105,-0.012129271302956574,0.16734897141972657,-0.12788717189318868,0.8982382630278578,0.9592284930780632
Nae1,679.1655648224851,0.15304205339070076,0.17843772228617755,0.8788655036611114,0.37947420468152443,0.640265779315367
Car7,8.892665741727129,0.10755743494051648,0.2315566007262195,0.6958806800667755,0.48650355742782864,NA
Pdp2,769.5064280235293,-0.060798404854713085,0.17308067902275273,-0.417826609670486,0.6760738940399584,0.8464889222416423
Cdh16,2.7292890815167206,0.08639049852887301,0.12029937454696278,1.5465566204097916,0.12197019692263218,NA
Rrad,8.529485579810787,0.11937551542465136,0.2261526416650452,0.5725466216383995,0.5669517103335155,NA
Ciao2b,756.9244818940699,-0.3407757999581546,0.21651314487599954,-1.5203621878722022,0.1284199722771789,0.36725166940518605
Ces2a,2454.6896865499325,-1.5494968924827603,0.22612540886155336,-5.101215274083269,3.374794326078643e-7,3.311447776843232e-5
Ces2b,159.7859020471283,-1.3050387078297532,0.26216173976269214,-1.6119026970000356,0.10698311522668723,0.3342081211473519
Ces2c,6061.0467698974,-1.3830493448220336,0.2415984243191087,-4.270651375969439,1.949028766934447e-5,9.113993503504791e-4
Ces2e,11855.698857202979,-1.3224230489974163,0.2341194194728085,-4.212883922719925,2.5213065193692225e-5,0.0011494874701431707
Ces2f,112.10322373767123,0.02043220837930879,0.2675097777246552,0.5557071030265822,0.578411100045416,0.7878210579865371
Ces2g,920.9947838584425,0.10456315401869788,0.198161125695071,0.6339068863402106,0.5261415911901597,0.7493683507599526
Cbfb,1297.670203886106,0.31609240853543824,0.1785640957525159,1.6605662157727339,0.09680059887782158,0.3150625256026107
B3gnt9,22.751340574859768,-0.10850176581122761,0.2612020140275921,-0.02864710522162527,0.9771460429499734,0.9899625780422668
Tradd,1995.9082612701459,-0.4352714589477747,0.18063599176206746,-2.166132025417117,0.03030109958905039,0.16824418514866524
Fbxl8,500.8751901351483,-0.2628932075842835,0.22435706551564188,-1.2313315477629063,0.21819888729692224,0.48709311015731394
Hsf4,20.244275607134227,0.008508677199757512,0.26404539997068094,0.05312890222982532,0.9576292033173192,0.9822390049358013
Nol3,35.838074258553625,0.03237763582187865,0.2676526680973305,-0.17355267764894403,0.8622170252595038,0.9426979641411563
4931428F04Rik,95.01472437080551,0.3481851109016658,0.25732087477864524,1.3089935187877892,0.19053654616933471,0.4536549313786587
