gene,baseMean,log2FoldChange,lfcSE,pvalue,padj
D630023F18Rik,15.689916015711981,0.011300913047856116,0.2578467493122982,0.8892646277942529,0.9548288509574852
Idh1,14306.572930722381,-0.24710511371555016,0.1632933022819991,0.06390682179659875,0.24976446742640665
Pikfyve,707.9877916529821,-0.014068391226506905,0.16313632598700906,0.9124164588843756,0.9640159598508498
Map2,118.44895109915005,-0.7767685170572369,0.33969477649331864,0.0016767885830120623,0.02753475463269876
Rpe,1483.161418707661,-0.15351593287455484,0.14670447834963807,0.2153435308287487,0.4826785905890861
Kansl1l,124.33893827145401,-0.02559358692226372,0.23185718303943234,0.8297439426648142,0.9291286641008106
Acadl,4362.506280407432,-0.19062607016184904,0.1580561742863328,0.14417799541457868,0.3902226504878864
Lancl1,416.89582903818604,0.1165556550946861,0.17803736548734161,0.39478856707509524,0.653848081966791
Cps1,50.09286182542694,0.02020036296350485,0.2624803539235961,0.7645064373161239,0.8954358155003108
Ikzf2,290.19184755599986,-0.2149778708219608,0.3056785582649468,0.14125315252042614,0.3863243063335667
Bard1,107.73848310207994,0.25590444215173214,0.398850196221918,0.059025153336238964,0.23893004719815364
Abca12,797.9250176952731,-1.5886823194873891,0.31780682513169045,3.097577126624462e-8,4.166415256496791e-6
Atic,2486.831548740172,0.47798307602261286,0.37100730500943047,0.02300707972334326,0.14428734633190968
Fn1,2529.8153653362,1.6850643682542004,0.3786177439533397,4.0231592694757974e-7,3.8528991691915816e-5
Mreg,6.925534668897598,0.04913871626370111,0.2740544990608691,0.24583212722891593,NA
Pecr,92.41609205135457,0.4724442420698336,0.5055255805378278,0.02768906614684888,0.16051613115928715
Xrcc5,602.5775915344542,0.2713761064264507,0.32860468645297086,0.09614228547362647,0.31368746236161965
Smarcal1,396.114403454604,0.14302351417206177,0.19042477802542207,0.3114222057220878,0.5826875937322777
Rpl37a,11236.108492309311,0.030146424220862632,0.1565207553887838,0.8155807540071309,0.9213284142888898
Igfbp2,2.8157493197716077,0.027247586195558296,0.272256679592573,0.1415326525415033,NA
Arpc2,15366.403030458307,-0.2013913357860331,0.1420664950637729,0.11560658357995844,0.3491783836323972
Aamp,3106.0805805728733,-0.030252244489921472,0.13831665623838876,0.7976754176832125,0.9128373849286674
Pnkd,557.5080622360805,-0.24696360395488656,0.22623214921638754,0.11449263489592164,0.34751301529895484
Tmbim1,6138.561062891148,0.03402726276521118,0.13682362241369045,0.7904030086542035,0.9088604267598837
Ctdsp1,2914.4938804902604,-0.16297270678513684,0.13351431267357344,0.15998894577921285,0.4117883616260927
Vil1,27775.71173446456,-0.2988005081426311,0.1909442622425745,0.040225745703648105,0.19566940342071168
Usp37,793.7769869051635,0.06753909481950224,0.1881116235324541,0.6289797593153841,0.817383737502857
Cnot9,1095.8233581275895,0.1361181230741948,0.22027977264043197,0.34943648162934465,0.6149814939113327
Zfp142,205.17146865761126,0.18980701666683306,0.244782836814167,0.20905817227759269,0.47524409045481614
Bcs1l,220.83888312766254,0.2177949169432565,0.22578433771229972,0.15674143664485254,0.40790255175554996
Rnf25,269.173882230802,0.11411564324034812,0.18504063545597363,0.410432922871153,0.6673453448482058
Stk36,29.645441442949398,-0.04029854706273086,0.2495661853811229,0.6931839979968801,0.8557394699412861
Ttll4,466.1191518657307,0.5258173659220592,0.427017616859963,0.019814392763830922,0.13279388792180055
Cyp27a1,11.427967040985438,-0.24345803267259128,0.4646729459350784,0.0024931932034364364,0.036202591350485244
Wnt6,24.467499907452968,-0.03903937076931119,0.2527580584059254,0.6861588473822922,0.8516823538383412
Wnt10a,13.25731872862502,0.036655209703656585,0.2695110652431178,0.4683368015722307,0.709131193557381
